Date,Close,VIX,dmi_plus,dmi_minus,adx,trend_score,iv_signal,global_score,regime_2
2017-08-07,2480.909912109375,9.930000305175781,20.74838123168783,16.24259019925921,13.815100017742,0,0,0,-1
2017-08-08,2474.919921875,10.960000038146973,27.727757308704014,12.124010907905623,17.435009215800864,0,0,0,-1
2017-08-09,2474.02001953125,11.109999656677246,23.402196378023685,20.244047923247653,15.977977203485066,0,0,0,-1
2017-08-10,2438.2099609375,16.040000915527344,15.455995826160873,36.14730448518014,19.423533432844497,0,1,1,-1
2017-08-11,2441.320068359375,15.510000228881836,13.901263203387659,32.51121437875667,22.37686734372401,-1,0,-1,-1
2017-08-14,2465.840087890625,12.329999923706055,28.259253282385792,24.85019621020538,20.097161655422155,1,-1,0,-1
2017-08-15,2464.610107421875,12.039999961853027,26.946581722298074,23.127187330078343,18.315786456572187,0,0,0,-1
2017-08-16,2468.110107421875,11.739999771118164,29.957907019924544,20.597097599107997,18.344401041093242,0,0,0,-1
2017-08-17,2430.010009765625,15.550000190734863,20.814453343801002,41.42709466889333,20.454797079256362,-1,1,0,1
2017-08-18,2425.550048828125,14.260000228881836,17.59474270961454,42.381919938131155,23.436688472231985,-1,0,-1,1
2017-08-21,2428.3701171875,13.1899995803833,15.682438433201504,40.51932139134888,26.40178413282828,-2,0,-2,1
2017-08-22,2452.510009765625,11.350000381469727,31.018424598769982,32.337192829074155,22.927462575387796,-1,0,-1,1
2017-08-23,2444.0400390625,12.25,28.225113598757645,29.42512241907161,19.949472669010238,0,0,0,1
2017-08-24,2438.969970703125,12.229999542236328,24.878385698581546,30.30325435049212,18.503966637080197,0,0,0,1
2017-08-25,2443.050048828125,11.279999732971191,24.743057246181323,26.44190779913335,16.33469170718256,0,0,0,1
2017-08-28,2444.239990234375,11.319999694824219,22.492323041646575,26.912438415330687,15.279269982248337,0,0,0,1
2017-08-29,2446.300048828125,11.699999809265137,18.42474101262656,31.37636218071575,16.811759314663227,0,0,0,1
2017-08-30,2457.590087890625,11.220000267028809,25.382346795353833,26.903532163654475,14.825702521136458,0,0,0,1
2017-08-31,2471.64990234375,10.59000015258789,34.17696419542986,22.893495258256713,15.532190710883773,0,0,0,1
2017-09-01,2476.550048828125,10.130000114440918,36.3680721771299,21.058323492375816,17.12184581049431,0,0,0,1
