Date,Close,VIX,dmi_plus,dmi_minus,adx,trend_score,iv_signal,global_score,regime_2
2024-03-08,5115.835354930444,14.739999771118164,27.31805514492028,2.5104314012833093,76.18842437842565,2,0,2,-1
2024-03-11,5116.403922040304,15.220000267028809,22.940425977220706,2.82391735507248,76.45848830777852,2,0,2,-1
2024-03-12,5132.306963946125,13.84000015258789,22.74475112337511,2.3293789988793425,77.16728445437546,2,-1,1,-1
2024-03-13,5141.222954976169,13.75,21.972312761216596,1.9748039614390909,78.07295216100658,2,0,2,-1
2024-03-14,5143.723797916444,14.399999618530273,20.197575964865994,1.6612547301163203,79.03398043493385,2,0,2,-1
2024-03-15,5136.5284697516745,14.40999984741211,17.256614531009888,2.609657910340972,78.27594819217451,2,0,2,-1
2024-03-18,5140.011175622837,14.329999923706055,16.73133160018286,2.2564525913831543,77.9840393794061,2,0,2,-1
2024-03-19,5150.411808860221,13.819999694824219,16.0793275414015,1.931341518381246,78.06537114892909,2,0,2,-1
2024-03-20,5170.459644327321,13.039999961853027,19.091789746284807,1.6337698505900908,78.94663970163829,2,0,2,-1
2024-03-21,5189.659684350849,12.920000076293945,23.861147766359082,1.4167974874114495,80.35286945788054,2,0,2,-1
2024-03-22,5201.68717166635,13.0600004196167,25.161555016975306,1.2530228335658575,81.80426548002005,2,0,2,-1
2024-03-25,5206.145497424672,13.1899995803833,23.999666737631035,1.1258058185230635,83.12344615326863,2,0,2,-1
2024-03-26,5205.45243346481,13.239999771118164,23.046872368031536,1.0018317630267854,84.34414095950544,2,0,2,-1
2024-03-27,5217.079362725993,12.779999732971191,23.050857589209407,0.8812119567556148,85.52865266745027,2,0,2,-1
2024-03-28,5227.148283288423,13.010000228881836,24.298807557736065,0.7823656471301494,86.70474961955074,2,0,2,-1
2024-04-01,5231.638748586514,13.649999618530273,24.0636254541959,0.6859401815014111,87.81220706782521,2,0,2,-1
2024-04-02,5224.6609675404625,14.609999656677246,21.16110132737331,4.440690516070748,84.59753941009396,2,1,3,-1
2024-04-03,5221.102812160909,14.329999923706055,18.40911404763862,5.484014522917916,80.24010052041542,2,0,2,-1
2024-04-04,5201.140199389998,16.350000381469727,14.57113727224621,10.714446558912217,70.95616156605908,2,1,3,-1
2024-04-05,5202.004603189633,16.030000686645508,11.560868432572313,11.678587702506823,60.89193122239396,-2,0,-2,-1
2024-04-08,5202.108757467408,15.1899995803833,9.616894046851797,9.714818675337602,52.26544807068098,-2,0,-2,-1
2024-04-09,5204.216353809813,14.979999542236328,7.905113115915591,10.246058572588558,46.64137528036074,-2,0,-2,-1
2024-04-10,5192.443968072795,15.800000190734863,6.613959668195873,12.212732552608344,44.22667654924232,-2,0,-2,-1
2024-04-11,5194.231346025335,14.90999984741211,5.43294767437045,12.571919234273619,43.57289880357162,-2,0,-2,-1
2024-04-12,5175.098561675388,17.309999465942383,4.449578860131713,14.662964195855846,44.9822173449731,-2,1,-1,-1
2024-04-15,5144.4956070785,19.229999542236328,3.5091166446891338,18.792343875954163,48.34620957185299,-2,1,-1,-1
2024-04-16,5119.3479943023085,18.399999618530273,2.8854939720303245,21.453026394334273,52.33798900915292,-2,0,-2,-1
2024-04-17,5093.10555117981,18.209999084472656,2.3795567035163527,24.233949135429818,56.59222997287202,-2,0,-2,1
2024-04-18,5070.956676903796,18.0,1.9912986162156747,25.31577398611703,60.7098414265319,-2,0,-2,1
2024-04-19,5042.934265524944,18.709999084472656,1.6702253716173294,28.13135978827928,64.72143979266626,-2,0,-2,1
2024-04-22,5034.198989219516,16.940000534057617,1.4004652000250626,27.454056860050137,68.37450895809144,-2,-1,-3,-1
2024-04-23,5044.019387824792,15.6899995803833,1.1918209593439628,23.36389392913376,71.50571109988445,-2,-1,-3,-1
2024-04-24,5051.478534558572,15.970000267028809,1.8791388547752252,20.146229866394595,73.13869461672174,-2,0,-2,-1
2024-04-25,5050.652231342396,15.369999885559082,1.6067058177460771,19.47761174520047,74.7987715813434,-2,0,-2,-1
2024-04-26,5063.9730207858,15.029999732971191,4.112495000779193,16.854105156358127,72.79480255966885,-2,0,-2,-1
